,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Il6ra,904.2635183405995,0.13981350378638607,0.13832033585759992,1.0107949993001994,0.3121145570476114,0.9998350115734302
Castor2,18986.648113851854,0.06348221070703337,0.07498860368049413,0.8465581113833464,0.397241470419717,0.9998350115734302
Casp16,3.4414270712332886,-0.5388395782962665,1.937032491170564,-0.2781778729847952,0.7808758195676484,0.9998350115734302
Spen,8201.360703776887,0.04303422834683368,0.12637793539117068,0.34052010909683084,0.7334648817690783,0.9998350115734302
Zfp213,1102.8122105225227,-0.05303437631773964,0.11276186711717916,-0.4703219064528944,0.6381250486915562,0.9998350115734302
Hmgn2-ps,442.4821544466013,-0.541150451015346,0.3406236409752927,-1.5887049103987432,0.11212702981947374,0.9998350115734302
Klf2,1254.275351248584,0.07759633310079135,0.15296666496269534,0.5072760991403918,0.6119611062546367,0.9998350115734302
Kctd9,1415.3946740994807,-0.13563619978016572,0.10427165240696258,-1.300796493094693,0.19332812268225186,0.9998350115734302
Mrpl48,8106.934044135268,-0.04873848424659754,0.09450121037027856,-0.5157445503145239,0.6060328348725019,0.9998350115734302
Zfp13,1986.3860092319703,-0.04022278631065452,0.08658506895008712,-0.4645464489245989,0.6422562890256467,0.9998350115734302
Atp8b2,8648.891482721023,-0.08383027688952123,0.07925712001565723,-1.057700265578166,0.29019211414678914,0.9998350115734302
Eps15l1,5209.973923430271,0.029454352723990142,0.0809617220621127,0.3638059069617266,0.7160029513702024,0.9998350115734302
Cabp1,19234.25194900086,0.004782571712492559,0.07423232815194009,0.06442707418125838,0.9486301727254561,0.9998350115734302
Zscan10,4.876403574594419,2.2809379518765858,1.814308666090377,1.2571939904755791,0.2086833988603941,0.9998350115734302
Dennd2a,3412.349109466288,0.0171652302103605,0.08744863938298397,0.19628927712854233,0.844383753750666,0.9998350115734302
Fblim1,198.37866704107628,-0.23257342276329276,0.22933157242453128,-1.0141360838566105,0.3105178220875051,0.9998350115734302
Plekhj1,3567.6003622791486,0.03571887599560386,0.09425955391570631,0.37894170417511475,0.704731154189687,0.9998350115734302
Gnrh1,13.235847044945812,0.8619456710843619,1.0276411374135521,0.838761353261679,0.40160324166001204,0.9998350115734302
Tmub1,2422.186442679502,0.0038819969006626096,0.10180764697626492,0.038130700551085764,0.9695834736026379,0.9998350115734302
Dock5,1387.7373678568167,0.11075308012086932,0.1356302166519816,0.8165811635105958,0.4141678232656224,0.9998350115734302
Sf3a2,4631.408769488519,-0.012123926793532804,0.07877135940016193,-0.15391288008554896,0.8776784282793415,0.9998350115734302
Nck2,4246.460554330165,0.1470098134100526,0.07415130503312768,1.9825654227444116,0.047415992871274217,0.9998350115734302
Mmp25,60.5682064951253,0.169300623036208,0.4920889056311945,0.34404478763659346,0.7308126040410237,0.9998350115734302
Pop5,5056.634249892813,0.06418504198067457,0.09192921076283433,0.6982007291051786,0.4850516705829814,0.9998350115734302
Ecrg4,859.0359889114787,0.18837012812361206,0.2266429409738797,0.8311316792580867,0.40589924523349774,0.9998350115734302
Amh,63.91131467934037,-0.08002976161674676,0.42567025202434755,-0.18800881958781843,0.850869737438772,0.9998350115734302
Slamf1,37.78856407770454,0.193137775146468,0.5489955497847275,0.35180207785327455,0.7249867001586234,0.9998350115734302
Jsrp1,432.1859671278648,0.048978995331869134,0.19182650591254102,0.25532965373513083,0.7984684984092183,0.9998350115734302
Agap3,35289.54296041888,0.046770160209074235,0.05376706669065478,0.8698663157163328,0.38437346542781137,0.9998350115734302
Calr3,134.9265735410654,0.22833627921821759,0.27857479283805414,0.8196587957294396,0.4124106456268597,0.9998350115734302
Adck2,2633.9940687565104,0.031121029261152837,0.08709492339488677,0.3573231142307878,0.720849927999996,0.9998350115734302
Oaz1,33489.96535005942,0.001986994650859491,0.10163540492246205,0.01955022122827547,0.9844021739385137,0.9998350115734302
Thoc6,622.9251628043177,0.14410011810152884,0.16428815231546268,0.8771181370694997,0.3804224743561052,0.9998350115734302
1700030K09Rik,1198.0090125712507,-0.00729487631404164,0.11581782170514245,-0.06298578411026824,0.949777824479511,0.9998350115734302
Gm42420,1063.3323187684198,-0.6294763710721017,0.9985903623717494,-0.6303649572353514,0.5284558325911924,0.9998350115734302
Smarcal1,5247.05827218908,0.012784405756330608,0.0829334395099589,0.15415260517195137,0.8774894110076341,0.9998350115734302
Gm3164,45.072293495927234,-0.745758272596048,0.47509027927743963,-1.569719072615556,0.11648048205829967,0.9998350115734302
Ndufb2,7731.265302881909,0.03512101214595806,0.103202663551635,0.3403111018388212,0.7336222575150122,0.9998350115734302
Hax1,4726.771806242407,0.08412686763735477,0.09748379399721416,0.8629831091694986,0.3881467538253277,0.9998350115734302
Tmem82,80.94903181643407,0.052195487504317274,0.3486129251426551,0.14972332848232314,0.8809829021765806,0.9998350115734302
Lingo3,7442.70569291211,-0.41576896300365473,0.09518170724364762,-4.368160385475782,1.2529746787295666e-05,0.0072733605797664115
Lsm7,2414.6653490592494,0.0004581073680099335,0.10078326693590065,0.0045454705124938575,0.996373251745391,0.9998350115734302
Braf,14418.661400445257,-0.023100914751753226,0.08683697039702375,-0.26602626330852497,0.7902189823935766,0.9998350115734302
Cherp,7601.374175462549,-0.067817083834335,0.08405162122134417,-0.8068503956127553,0.41975268045531944,0.9998350115734302
Gbx1,137.77790144503118,-0.030345617819377196,0.39559717882658696,-0.07670837772247974,0.9388555397221885,0.9998350115734302
Rab6a,83203.50560225401,-4.728618820418577e-06,0.06520479877375777,-7.251949103969399e-05,0.9999421378177928,0.9999708938723356
Slc25a34,867.7470591867858,-0.30899883720260324,0.19605376103784605,-1.576092371637565,0.1150045168237135,0.9998350115734302
Asb10,22.770152431065636,-0.24415277872318858,0.658972568754355,-0.3705052232822173,0.711006085427828,0.9998350115734302
Ubp1,7862.091169592892,-0.09207634055285327,0.08770794252760755,-1.0498061851567284,0.2938072309610884,0.9998350115734302
Sppl2b,5426.560142867776,0.03416724796663912,0.06792314482125802,0.5030280629165707,0.6149445420445064,0.9998350115734302
Plekhm2,13574.949942270578,0.018699043427674242,0.07985791522747784,0.23415391416629663,0.814865491646197,0.9998350115734302
Qdpr,14967.816301568311,0.15300892457368084,0.1185518242667156,1.2906501061463578,0.1968250329617901,0.9998350115734302
Glra1,46.67212064047359,-0.4160668957705844,0.6668982926164817,-0.6238835822149198,0.5327040431229667,0.9998350115734302
Ubap2l,13350.902621791533,-0.013534031281300051,0.08930433795626945,-0.15154953937318696,0.879542235303357,0.9998350115734302
Mrps33,5930.288889236396,-0.03672509190731512,0.08864831228790093,-0.4142785232960098,0.6786701405533848,0.9998350115734302
Hcfc1r1,6969.436681649324,0.010196922899403198,0.08106124660306786,0.12579282119030827,0.8998959244934672,0.9998350115734302
Tnfrsf12a,407.05882167606933,0.43125292866162557,0.2223622136373101,1.939416421555473,0.052450652524760055,0.9998350115734302
Tmem178b,25370.8280581643,-0.07750331882133162,0.12033146663282732,-0.644081893041501,0.5195223312654118,0.9998350115734302
Myef2,8415.815915222576,-0.10095112172617367,0.0872879506381599,-1.1565298645245154,0.2474644912645152,0.9998350115734302
Cdcp3,8.864093991981461,-4.015203469005382,1.337124848197335,-3.0028635504145624,0.0026745231659091743,0.3972370723260889
Agk,4890.588128821814,-0.046500622024808966,0.0722338424928538,-0.6437511894706327,0.5197367898855125,0.9998350115734302
Cldn9,16.915471274678563,0.33647270866171197,0.9574788045986913,0.35141530762421214,0.7252767999868014,0.9998350115734302
Nmur2,13.800059292952156,0.26022653343894103,0.9843862403780999,0.26435409472910626,0.7915070807109195,0.9998350115734302
Slc35e1,9067.4355753523,0.011335716242304249,0.061000684796854984,0.1858293276551657,0.8525786049509371,0.9998350115734302
H2-Eb2,5.781323847089382,1.3718056393202602,1.3229144225029357,1.0369572029646656,0.2997558028895383,0.9998350115734302
Mrc2,2366.608740129984,-0.09798386139194085,0.14064709599120834,-0.6966646605918241,0.4860126797353318,0.9998350115734302
Crb1,215.39488664841483,0.2086177958985473,0.3219455244190651,0.6479909800733769,0.5169907842390016,0.9998350115734302
Clrn2,18.38077516137997,0.2091115465112923,0.7028730459475963,0.2975096964052352,0.7660774062958181,0.9998350115734302
Med26,1346.1755103201895,-0.041598805273362065,0.11151552713806323,-0.3730315081760779,0.7091249936118269,0.9998350115734302
Iqca1l,6.446218712663689,-1.1704215344293942,1.3535176959156976,-0.8647256980541854,0.3871893612220112,0.9998350115734302
Smim7,12125.231522108275,-0.08348895258638278,0.0802711776324068,-1.0400863055567893,0.2982998054167999,0.9998350115734302
6330411D24Rik,35.971885849136974,-0.24443385240443866,0.6482067458653586,-0.37709242300173607,0.7061049218520478,0.9998350115734302
Prdm2,7029.122292499589,0.12100911724183674,0.08001702116923246,1.5122922032539532,0.13045954363511436,0.9998350115734302
Cuzd1,37.79825794902671,0.26771413819269607,0.5751850615142104,0.4654400054965301,0.6416163909427648,0.9998350115734302
Tmprss9,59.5538273120441,-0.07469450508363729,0.4658523254941674,-0.16033944878219242,0.8726136852121678,0.9998350115734302
Tmem38a,16406.010181971953,0.030865399015498958,0.06606683809333264,0.46718444390959657,0.6403679223428008,0.9998350115734302
Dennd11,11434.95905510767,0.1577049680171751,0.07222632187763618,2.18348330521876,0.029000237082337604,0.9998350115734302
Zfp329,2429.6495215390937,-0.062479500813803435,0.10294327775874909,-0.606931333197163,0.5438964831085842,0.9998350115734302
Pdpn,1532.4895107081613,0.03479298806498135,0.1220077771176072,0.2851702480526571,0.7755137130069516,0.9998350115734302
H2-D1,5690.004469472617,0.15686652824328776,0.1217033499950317,1.2889253110098575,0.19742405364313387,0.9998350115734302
Zfp110,1470.5108813667223,0.0907607506968338,0.1153794930392053,0.7866280940062182,0.4314996083153534,0.9998350115734302
Zcchc14,11740.47871128889,-0.07632301167484103,0.0839405009731316,-0.909251324331161,0.36321747791889447,0.9998350115734302
Rb1cc1,13198.294004896516,0.02088073450190921,0.07622995082818473,0.2739177223001555,0.784147851857151,0.9998350115734302
Slc4a4,23297.988739147757,-0.04724908743103598,0.07274979788926583,-0.6494737965176882,0.5160321780914657,0.9998350115734302
Tpm1,27699.210540564232,0.07769395305103466,0.07192756995568235,1.0801693022425924,0.28006679559668923,0.9998350115734302
Lrrc38,354.2343792244931,-0.004884434119523394,0.24838332543016703,-0.01966490347556222,0.9843106883318641,0.9998350115734302
Fam24a,5.653114069423957,-1.269300626356866,2.104172487360009,-0.6032303121448891,0.5463554852307503,0.9998350115734302
Neurl4,15559.523914798207,-0.032430720744421396,0.06159493523535604,-0.5265160296135173,0.5985297175908733,0.9998350115734302
Wee2,9.400862325570959,-0.6046871383803815,0.9732027938197148,-0.6213372405221428,0.5343777557996695,0.9998350115734302
Tjp3,62.376615185992215,-0.3242358496235005,0.4530965871059127,-0.7155998496799743,0.4742384664691175,0.9998350115734302
Pomk,5004.699847897467,-8.70756347801934e-05,0.07190892807864024,-0.0012109154886159156,0.9990338294633149,0.9998350115734302
Zfp128,944.2938619833088,-0.08492608054255674,0.1363316136469849,-0.6229375437634231,0.5333255652258955,0.9998350115734302
Zscan22,1135.6673246219052,0.023441358978342007,0.10790253594379988,0.21724567243304865,0.8280168930478335,0.9998350115734302
Fnta,5785.021755850662,0.09996733885735407,0.08437755879268735,1.1847621605523129,0.2361114975058597,0.9998350115734302
2310057M21Rik,3162.630720956339,-0.05751398054231157,0.07704264353051003,-0.746521379676376,0.4553525214845491,0.9998350115734302
Ssbp1,1413.8678445044109,-0.08111041082726196,0.10261313997202315,-0.7904485804583723,0.4292658403710916,0.9998350115734302
H2-Q1,231.70519966561505,0.14012160595354062,0.22563695739994954,0.6210046774614589,0.5345965456021065,0.9998350115734302
Dhrs3,1730.450833951594,0.07576285182407803,0.11106415439242039,0.6821539518176757,0.4951416085431761,0.9998350115734302
H2-Q2,113.29551134552361,0.77932607670958,0.4055771821220463,1.9215234758326842,0.05466574566094707,0.9998350115734302
Rps5,16168.338414000107,0.010965213159360563,0.08138008266854932,0.13474074736468963,0.8928168551992351,0.9998350115734302
Hook3,8538.531662179685,-0.032057650782239246,0.09240092006702798,-0.3469408178942862,0.7286357807158131,0.9998350115734302
H2-Q4,607.2341545585781,0.07288610649698066,0.19542421947558017,0.37296352874055294,0.7091755884881885,0.9998350115734302
Vps13d,13524.958280984289,0.023834008157442226,0.09198039421646662,0.2591205262868441,0.79554224784671,0.9998350115734302
H2-Q5,19.821986563786904,-0.4979809060182949,0.7560279345022823,-0.658680563630406,0.510100916621836,0.9998350115734302
Pstk,1848.5383549504404,-0.022058457432071736,0.11838490657368114,-0.1863282919291984,0.8521873221894897,0.9998350115734302
Or9a7,9.984998020096912,-0.5978364782840546,1.0256416228422982,-0.5828902269267376,0.5599672001188938,0.9998350115734302
H2-Q6,73.37648538934643,0.15894149833683174,0.47873025814052744,0.33200637652232073,0.7398844440914724,0.9998350115734302
Pip5k1c,66401.40265585501,-0.04472553634797591,0.055564713346603185,-0.8049269699095838,0.42086182398812777,0.9998350115734302
Clec5a,142.19748560224193,-0.3482907266980456,0.30691279290910667,-1.1348198405049645,0.25645081145209947,0.9998350115734302
H2-Q7,131.4967769068612,0.2097106843842713,0.2747992091081796,0.7631415136341055,0.4453790043992698,0.9998350115734302
Zbtb41,3377.578705438149,-0.09961181547465396,0.09579155269585178,-1.0398809985984039,0.2983951914214963,0.9998350115734302
Rnf225,125.86485473732404,0.3183633015737942,0.30955076602492404,1.0284687893428137,0.3037293648475696,0.9998350115734302
Zfp324,1402.9714258871516,-0.047293975385791144,0.0981366188476771,-0.48191975575598905,0.6298629513859346,0.9998350115734302
Rnf170,4445.212676137157,-0.0633782257271252,0.06971662494071854,-0.9090833898086289,0.3633061096703665,0.9998350115734302
Ikzf5,3469.017288320583,-0.1033907239249105,0.10950759254765105,-0.9441420591902898,0.3450970589856468,0.9998350115734302
Mgam,20.21473819795304,-1.086612913677894,1.194510959087089,-0.9096717827589821,0.36299562955605036,0.9998350115734302
Gm11127,163.01048798268786,-0.43411303090797193,0.31308164310345016,-1.3865809141819596,0.16556959145634242,0.9998350115734302
Sbsn,408.0623877147689,-0.0032117189253861138,0.20068688053720865,-0.016003631711195194,0.9872314943801046,0.9998350115734302
Ctxn2,590.4458428207182,-0.12116130304087748,0.1511294834226975,-0.801705268203681,0.4227234676756343,0.9998350115734302
H2-Bl,109.32296348325372,0.03770184902859492,0.44708402232297006,0.08432833012618687,0.932795388435863,0.9998350115734302
Lbp,1073.5799718838398,0.11914172361601624,0.13539775658095052,0.879938683066619,0.3788925275458267,0.9998350115734302
Acadsb,7038.154019654624,0.004759954804392894,0.067561177750618,0.07045399388925473,0.943832317066904,0.9998350115734302
Alkal1,6.17282102612191,2.4900413508394523,1.3928612378724523,1.7877167395676146,0.07382171963411502,0.9998350115734302
Rpl37a,14351.974182994587,-0.10236922395482446,0.10089636240052728,-1.0145977666513921,0.31029760439203147,0.9998350115734302
Igfbp2,8019.324325966346,0.009092201066112903,0.08925921990447747,0.10186287843253732,0.9188655153688802,0.9998350115734302
Osbpl6,6777.670919825567,0.020410548824422014,0.09833988972371453,0.20755106479949648,0.8355795168316944,0.9998350115734302
Igfbp5,24084.91048737908,-0.02783245913348806,0.091610060601315,-0.30381443861951274,0.7612692659634238,0.9998350115734302
Hmx3,5.912691420069623,6.2460467983305845,3.0472156090480884,2.049755448805203,0.04038830108699317,0.9998350115734302
Hmx2,3.6886407782064565,2.440592092746284,2.3946402903369206,1.019189438428307,0.3081130397566483,0.9998350115734302
Tnfrsf1b,585.5460204243495,0.27854245780659886,0.1772616451964883,1.5713633792456592,0.11609826715890455,0.9998350115734302
Thap1,1312.4639978152247,-0.038844724469336164,0.12304581410106062,-0.3156931810571956,0.7522354029498897,0.9998350115734302
Pou2f2,1096.2478911186302,-0.20350899927031532,0.13170591636055412,-1.5451773534090547,0.12230337058579922,0.9998350115734302
Hgsnat,7114.016872663588,-0.0008410161999438976,0.06594850407249785,-0.012752619817113063,0.9898251573268286,0.9998350115734302
4933434E20Rik,5411.895535921618,-0.03134077087786526,0.07818010960828842,-0.40087908593239685,0.6885091484885562,0.9998350115734302
Tnfrsf8,145.9459287601196,0.3090988029802021,0.34683969459204145,0.8911863543870582,0.37282920371824,0.9998350115734302
Cactin,3704.331817654005,-0.025308404664256635,0.07424985300362544,-0.3408546096787678,0.7332130368936931,0.9998350115734302
Aspm,115.66663000540466,-0.20741036539003724,0.30938201996008013,-0.6704021307275697,0.5026014767332403,0.9998350115734302
Marchf10,154.17183033717293,-0.2445115982574632,0.2916939998490222,-0.8382469244620042,0.40189203784784866,0.9998350115734302
Tbxa2r,125.62710368817652,0.33735581320902625,0.34830687840325975,0.9685591474838615,0.3327651945807768,0.9998350115734302
Zfp990,41.707721031310655,-1.0737463698686074,0.8281929092181507,-1.2964930729511674,0.19480566502697705,0.9998350115734302
Gipc3,161.02229093810448,0.20376048444605485,0.29676551393081296,0.6866043218672605,0.4923321042572125,0.9998350115734302
Zfp268,37.51255690996042,-0.8442503922762952,0.6751366278798642,-1.250488208479371,0.21112126008269694,0.9998350115734302
Hmg20b,1853.944143713706,-0.003842278634848668,0.0935791265005059,-0.04105914191054024,0.9672487471485933,0.9998350115734302
Cacna1c,10731.019955764092,-0.07242354229898952,0.1007508038008547,-0.7188383572814249,0.4722405209327021,0.9998350115734302
Gps2,1687.7704710464243,0.0060872858368528505,0.08756876584130285,0.06951434998963647,0.9445802106444783,0.9998350115734302
H2-T10,92.65119250518961,-0.1713664359664068,0.3171400535514374,-0.5403493946834838,0.588956100012805,0.9998350115734302
Gm19684,4.434147388443189,1.738765040466151,1.5189116656551434,1.1447440162467772,0.2523152122529291,0.9998350115734302
Gan,3283.1972298946894,-0.008260786565275067,0.1191062849733094,-0.06935642873191983,0.9447059101962323,0.9998350115734302
Zfp986,6.782797413139782,-0.2102843777275518,1.575107654073674,-0.13350476533060893,0.8937941958195961,0.9998350115734302
Gm8909,5.498183654634492,-0.40450458713937637,1.5793179619010576,-0.2561261233630661,0.7978534510677284,0.9998350115734302
Prkra,1576.307566035839,0.09332703368036756,0.12479845125592341,0.74782205020303,0.4545675000436752,0.9998350115734302
Adgrl1,85864.91979993544,-0.016083881939974627,0.0766929646145991,-0.20971782771470718,0.8338879104421639,0.9998350115734302
Zfp600,3.715236069858328,-3.253050190820405,2.491130706728031,-1.3058528731690338,0.19160259552234238,0.9998350115734302
Abcf2,11224.760038876613,0.02045077630171952,0.06584387548781526,0.31059496650533647,0.7561085542133282,0.9998350115734302
Gm53012,563.4168249111561,0.155698649492705,0.21631638702382594,0.7197727903783624,0.4716649005374033,0.9998350115734302
Cfap141,23.681724652953296,-0.11797127070558172,1.1171359733797628,-0.10560153241567684,0.9158985088599079,0.9998350115734302
Sfi1,1721.8060638537897,-0.37766132259164115,0.1522408519222865,-2.4806831926060404,0.013113086247601378,0.9306074229037463
Pjvk,3.4400265998923483,0.4244485298423429,1.8534899476420565,0.2289996395083292,0.818869196312459,0.9998350115734302
Tpm3,22081.478372117203,0.023495011287395964,0.062388065741346754,0.37659464207150434,0.7064748701259487,0.9998350115734302
H2-T3,5.796458354233406,-2.2541463991480417,1.365783403946816,-1.6504420778829574,0.09885255091629708,0.9998350115734302
Cfhr1,8.007523575236794,0.1931584666663384,1.172085245959045,0.16479899165379286,0.86910219773439,0.9998350115734302
Zfp992,501.3344108201886,0.03762438003772323,0.1520885075301249,0.24738476725646605,0.8046104618601816,0.9998350115734302
Fkbp7,249.78499085107276,0.020509547512241894,0.24081442294369948,0.08516743831841363,0.9321282769559655,0.9998350115734302
Lap3,5721.782477701668,0.1475775998322338,0.08833269742148527,1.670701836807469,0.09478058588848418,0.9998350115734302
Zfp981,7.9131852291436315,-1.1993953254621086,1.3100237646007817,-0.915552341775734,0.35990173755163757,0.9998350115734302
Plekha3,4286.790588219666,-0.009566060022729708,0.07687048235976013,-0.12444386621590024,0.900963843042214,0.9998350115734302
Zfp993,83.96235963403797,0.1489598630276703,0.5178207907004897,0.2876668254786809,0.7736017864845947,0.9998350115734302
Zfp988,13.956249681010254,-0.4091665989775376,1.1344151100371234,-0.360685074940643,0.7183348832025012,0.9998350115734302
Usp20,11280.465424036855,0.053379500733125765,0.058788475054333045,0.9079926071188572,0.3638821275912888,0.9998350115734302
Zfp982,169.7906315725179,0.1999326312626487,0.32109837844072026,0.6226522607605113,0.5335130604887637,0.9998350115734302
Zfp985,7.262931702297628,-0.5803731336161492,1.3269368617666353,-0.4373781076843864,0.6618371582453533,0.9998350115734302
Zfp598,3851.5182370208818,0.05289325897934502,0.11439307225455227,0.46238166295284666,0.6438076467934541,0.9998350115734302
Zfp979,71.59750710838163,-0.0915146257156837,0.4372905384281218,-0.2092764825066667,0.8342324095375235,0.9998350115734302
Nup210l,44.599979768247145,-0.2968877746347063,0.5220282233095062,-0.5687197767824212,0.5695463243858205,0.9998350115734302
Chpf2,7893.907246877425,-0.06290853416227887,0.11371779877298056,-0.5531986623120073,0.5801273828586673,0.9998350115734302
Ndufs5,10211.883639675469,-0.10344367957476373,0.09888757310782975,-1.0460735997835227,0.29552705299760573,0.9998350115734302
Mfsd12,6485.286727981903,-0.0294383224639004,0.07002858008200553,-0.42037582983158095,0.6742109221532635,0.9998350115734302
Akirin1,9345.949569056673,-0.0032034892300716136,0.06193678016998214,-0.05172192066296974,0.9587502704516989,0.9998350115734302
Med28,6979.92456046009,-0.00019517194059621512,0.08454733326816381,-0.0023084340221255313,0.9981581377699541,0.9998350115734302
Rhbdl2,53.85025986962424,0.2882149433640152,0.4060980229176251,0.709717671840225,0.4778792312254967,0.9998350115734302
Cfh,4389.5912076678405,-0.0796181515224796,0.12822362518576635,-0.6209319960118997,0.5346443679948546,0.9998350115734302
Tektip1,64.58883810570914,-0.20550923301380813,0.5621657189777743,-0.36556699577395096,0.7146882064201461,0.9998350115734302
Syngr3,23320.73665328388,0.05786962325873831,0.07404119960826352,0.7815867863421225,0.43445745492309695,0.9998350115734302
Fzr1,9183.295250585474,-0.008132596984147228,0.06238503527583964,-0.13036134303985566,0.8962805493346618,0.9998350115734302
Mycbp,698.4024131823736,-0.1247805047288294,0.14386621309254782,-0.8673371047068518,0.38575733209879925,0.9998350115734302
Gc,3.984084958241489,-0.5134315929733955,1.7026039283588472,-0.30155668292642557,0.7629900335177358,0.9998350115734302
Gfer,1415.9134978754898,0.09722859838356285,0.10869245658676233,0.8945294037581293,0.37103870475284395,0.9998350115734302
Rps27,12392.680428829044,-0.1504473425433783,0.13901739586285497,-1.0822195424506391,0.2791549868801675,0.9998350115734302
Noxo1,99.46988126495678,-0.11873151528893694,0.336485175511224,-0.352858086863849,0.7241948340203785,0.9998350115734302
Rab13,478.2410989952761,0.1726692355118233,0.17128303765746278,1.008093024699461,0.3134098059583805,0.9998350115734302
Npffr2,19.468809065123484,-0.3471611892439915,0.8099396861001824,-0.42862597697311833,0.6681954379263956,0.9998350115734302
Rragc,9792.640695347402,0.015343452847437608,0.062234919421760765,0.2465408968147983,0.8052635501175891,0.9998350115734302
Fam184b,991.7556446512039,-0.03885577688236223,0.14058632292105416,-0.27638376248151514,0.7822533268592345,0.9998350115734302
Jtb,3033.0222517366856,0.10160510139239327,0.10025004195753562,1.0135167966855478,0.31081337731510394,0.9998350115734302
Tbl3,3500.7236745199466,-0.1004962036674484,0.07755681274682083,-1.2957753175792783,0.19505290404158204,0.9998350115734302
Creb3l4,26.67735669436556,0.18977791663706903,0.6291238014038196,0.30165432656275404,0.7629155892922521,0.9998350115734302
Asf1b,75.27463016981359,-0.015344590224319632,0.37326240692304763,-0.041109390979957694,0.9672086880144308,0.9998350115734302
Pou3f1,5130.490829346592,0.22665493666522218,0.09018535095560837,2.513212337298413,0.011963730234449483,0.8974094746214641
Utp11,1651.0285243885437,-0.07984264357307486,0.11246455129454028,-0.7099360878964438,0.47774377028925574,0.9998350115734302
Samd1,3743.478560429248,-0.000898943036491314,0.08807310068547675,-0.010206783109653249,0.9918563067411078,0.9998350115734302
Smarcd3,9911.000352778981,-0.057429544144340636,0.08332886110531385,-0.6891915163914125,0.49070275481460834,0.9998350115734302
Fhl3,218.879598654281,0.05217821074209654,0.267523329055331,0.19504172188028016,0.8453602854431485,0.9998350115734302
1700067K01Rik,65.62490532335259,-0.25965385257251755,0.3775455120259669,-0.6877418597275208,0.49161535460140027,0.9998350115734302
Dohh,8604.376978962175,0.06092109624286793,0.07571281545225651,0.8046338770915731,0.42103098689979157,0.9998350115734302
Sf3a3,3412.8676192920125,0.0677313065002622,0.08068447181130449,0.8394590059245147,0.4012117841196542,0.9998350115734302
Slc39a1,6029.269032804562,0.03782097377912868,0.0761264605724843,0.49681770956784727,0.6193176055309723,0.9998350115734302
Misp3,105.61066306695005,0.31864176180957815,0.33274607996903627,0.9576123686843415,0.33825825984829383,0.9998350115734302
Crtc2,1879.9045411289417,0.056297869521516004,0.09913935685213163,0.567865994990117,0.5701259636045561,0.9998350115734302
Palm3,248.12104812634013,0.07422110157156354,0.226767876978856,0.32729989167947265,0.7434410743564368,0.9998350115734302
Kcnt2,3360.0086107866914,-0.12040964171160706,0.10681166066514912,-1.1273080201335615,0.25961227265341846,0.9998350115734302
Gm48551,273.1951102772385,0.005411602984373601,0.18557513044034923,0.02916125114142432,0.9767359851905505,0.9998350115734302
Rps2,43549.567165463865,-0.06926586540653343,0.0813466263557374,-0.8514903261461204,0.39449703485300924,0.9998350115734302
Gm48552,27.195672279947527,0.2493417559769077,0.6234185962505645,0.3999588037259835,0.6891868597445698,0.9998350115734302
Il27ra,33.09499071964014,0.24048182015227043,0.5424234711263045,0.4433470027632224,0.6575147630496004,0.9998350115734302
Smim24,73.40955786580776,0.12018248389407468,0.4048282019250303,0.2968728051123552,0.7665636190521671,0.9998350115734302
Rnf10,36688.35460082713,0.00909291383209589,0.06101670566015151,0.149023349158528,0.881535208721642,0.9998350115734302
Nfic,15741.054341452762,-0.02497705553987083,0.06710047480788474,-0.37223366319512036,0.7097188843866499,0.9998350115734302
Inpp5b,3473.066293472308,0.004593297977216494,0.09314872461960083,0.04931144249129042,0.9606711008230447,0.9998350115734302
Ndufb10,11828.067947830083,0.07691838739504417,0.10337099061164598,0.7441003219560749,0.45681578456110894,0.9998350115734302
Gm10643,266.9978442208748,0.13396301296005167,0.20779614124987209,0.6446847961385527,0.5191314709785554,0.9998350115734302
Slc12a1,7.501253406689853,0.18426156560198945,1.3559143401518612,0.13589469492693196,0.8919045294056441,0.9998350115734302
Rfx1,2295.191922325144,-0.02262802334457369,0.10701390283423196,-0.21144937942900036,0.8325366284683423,0.9998350115734302
Rpl3l,32.77582810346308,0.3245586115989952,0.5773446428689256,0.5621574835893638,0.5740087260840088,0.9998350115734302
Dennd4b,6126.799260296531,-0.03723148998563257,0.07572894097787243,-0.49164149801740126,0.6229728017644501,0.9998350115734302
St18,799.3796196956737,0.41985089919596347,0.12968784992519927,3.2373957887197835,0.0012062598695042578,0.2677354771032259
Msrb1,1805.8713827896909,0.21234211572365758,0.0968217055228095,2.1931251321908753,0.02829836474238045,0.9998350115734302
Dcaf15,2155.56889363227,-0.06531390973080248,0.09359231169508256,-0.6978555027424773,0.4852675645395125,0.9998350115734302
Gria1,45389.310966076795,0.006268431485634162,0.0798507363544522,0.07850186199672604,0.937428849136317,0.9998350115734302
Hs3st6,45.64641568595844,0.10709305550449294,0.45063050571552343,0.2376515884881066,0.8121513347217699,0.9998350115734302
Mtf1,4290.218926161036,-0.0053161059295909335,0.07350534151119789,-0.07232271587747227,0.9423450873746267,0.9998350115734302
Dedd2,3207.0226566894526,0.03543029308736661,0.09354768302508296,0.3787404662696636,0.704880600347468,0.9998350115734302
Zfp526,1027.2246860791643,0.08054144383667643,0.12736632920141341,0.632360564535942,0.5271512964959668,0.9998350115734302
